name,breed,image,weratedogs_rating,text,retweet_count,favorite_count,link_to_tweet,timestamp,tweet_id,rating
anonymous,Pug,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,10,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly ,404,1194,https://twitter.com/dog_rates/status/673636718965334016/photo/1,2015-12-06 22:54:44,673636718965334016,10
Jeffri,Newfoundland,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,7,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 ,802,1691,https://twitter.com/dog_rates/status/673612854080196609/photo/1,2015-12-06 21:19:54,673612854080196609,7
Sandy,Golden Retriever,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,11,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 ,403,1273,https://twitter.com/dog_rates/status/673583129559498752/photo/1,2015-12-06 19:21:47,673583129559498752,11
Steve,English Setter,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,8,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup ,728,1558,https://twitter.com/dog_rates/status/673359818736984064/photo/1,2015-12-06 04:34:25,673359818736984064,8
Koda,Rottweiler,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,11,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 ,652,1606,"https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1",2015-12-06 04:18:46,673355879178194945,11
Bella,West Highland White Terrier,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,9,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it ,229,784,https://twitter.com/dog_rates/status/673350198937153538/photo/1,2015-12-06 03:56:12,673350198937153538,9
Gerald,Pomeranian,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,7,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 ,1422,2700,https://twitter.com/dog_rates/status/673345638550134785/photo/1,2015-12-06 03:38:05,673345638550134785,7
Django,Chihuahua,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,10,This is Django. He's a skilled assassin pupper. 10/10 ,649,1362,https://twitter.com/dog_rates/status/673342308415348736/photo/1,2015-12-06 03:24:51,673342308415348736,10
Frankie,Samoyed,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,11,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones ,8705,14441,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1",2015-12-06 01:56:44,673320132811366400,11
Mac,Shih Tzu,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,11,This is Mac. His dad's probably a lawyer. 11/10 ,400,1134,https://twitter.com/dog_rates/status/673270968295534593/photo/1,2015-12-05 22:41:22,673270968295534593,11
Dexter,Schipperke,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,10,This is Dexter. He just got some big news. 10/10 ,929,2410,https://twitter.com/dog_rates/status/673213039743795200/photo/1,2015-12-05 18:51:11,673213039743795200,10
Fletcher,Not A Dog,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,8,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper ,688,1822,https://twitter.com/dog_rates/status/673148804208660480/photo/1,2015-12-05 14:35:56,673148804208660480,8
Pumpkin,French Bulldog,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,8,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 ,328,1001,https://twitter.com/dog_rates/status/672995267319328768/photo/1,2015-12-05 04:25:50,672995267319328768,8
Schnozz,Lakeland Terrier,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,10,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper ,314,1039,https://twitter.com/dog_rates/status/672988786805112832/photo/1,2015-12-05 04:00:04,672988786805112832,10
Chuckles,Pug,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,10,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles ,1015,1813,https://twitter.com/dog_rates/status/672975131468300288/photo/1,2015-12-05 03:05:49,672975131468300288,10
Chet,Not A Dog,https://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg,7,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper ,391,1019,https://twitter.com/dog_rates/status/672970152493887488/photo/1,2015-12-05 02:46:02,672970152493887488,7
Gustaf,Toy Poodle,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,11,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 ,602,1405,https://twitter.com/dog_rates/status/672968025906282496/photo/1,2015-12-05 02:37:35,672968025906282496,11
Terry,Chihuahua,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,10,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend ,701,1530,https://twitter.com/dog_rates/status/672964561327235073/photo/1,2015-12-05 02:23:49,672964561327235073,10
Jimison,Not A Dog,https://pbs.twimg.com/media/CVahaz9XAAA8uTy.jpg,9,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 ,550,1452,https://twitter.com/dog_rates/status/672902681409806336/photo/1,2015-12-04 22:17:55,672902681409806336,9
Cheryl,Not A Dog,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,11,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 ,459,944,https://twitter.com/dog_rates/status/672898206762672129/photo/1,2015-12-04 22:00:08,672898206762672129,11
Oscar,Chihuahua,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,8,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar ,405,1096,https://twitter.com/dog_rates/status/672877615439593473/photo/1,2015-12-04 20:38:19,672877615439593473,8
Ed,Pembroke,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,10,"This is Ed. He's not mad, just disappointed. 10/10 ",623,1398,https://twitter.com/dog_rates/status/672834301050937345/photo/1,2015-12-04 17:46:12,672834301050937345,10
Jerry,Not A Dog,https://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg,9,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 ,533,1343,https://twitter.com/dog_rates/status/672828477930868736/photo/1,2015-12-04 17:23:04,672828477930868736,9
Leonidas,Chesapeake Bay Retriever,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,9,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down ,348,1032,https://twitter.com/dog_rates/status/672640509974827008/photo/1,2015-12-04 04:56:09,672640509974827008,9
Norman,Not A Dog,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,6,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 ,644,1302,https://twitter.com/dog_rates/status/672614745925664768/photo/1,2015-12-04 03:13:46,672614745925664768,6
Caryl,Not A Dog,https://pbs.twimg.com/media/CVWWdKLWEAEnSk7.jpg,9,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl ,424,1180,https://twitter.com/dog_rates/status/672609152938721280/photo/1,2015-12-04 02:51:33,672609152938721280,9
anonymous,Toy Poodle,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,11,This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of ,445,1188,https://twitter.com/dog_rates/status/672604026190569472/photo/1,2015-12-04 02:31:10,672604026190569472,11
Taz,Kuvasz,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,10,This is Taz. He boxes leaves. 10/10 ,367,1014,https://twitter.com/dog_rates/status/672591762242805761/photo/1,2015-12-04 01:42:26,672591762242805761,10
Jackie,Doberman,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,10,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie ",482,1187,https://twitter.com/dog_rates/status/672488522314567680/photo/1,2015-12-03 18:52:12,672488522314567680,10
anonymous,West Highland White Terrier,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,10,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero ,665,1221,https://twitter.com/dog_rates/status/672482722825261057/photo/1,2015-12-03 18:29:09,672482722825261057,10
Buddy,Not A Dog,https://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg,8,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well ,770,1529,https://twitter.com/dog_rates/status/672475084225949696/photo/1,2015-12-03 17:58:48,672475084225949696,8
Franq,Cocker Spaniel,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,12,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups ,598,1447,https://twitter.com/dog_rates/status/672466075045466113/photo/1,2015-12-03 17:23:00,672466075045466113,12
Pippin,Pug,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,11,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 ,3677,6888,"https://twitter.com/dog_rates/status/672272411274932228/photo/1,https://twitter.com/dog_rates/status/672272411274932228/photo/1",2015-12-03 04:33:27,672272411274932228,11
Kreg,Chihuahua,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,10,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 ,383,1212,https://twitter.com/dog_rates/status/672264251789176834/photo/1,2015-12-03 04:01:02,672264251789176834,10
Rolf,Pug,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,11,This is Rolf. He's having the time of his life. 11/10 good pupper ,800,1515,https://twitter.com/dog_rates/status/672254177670729728/photo/1,2015-12-03 03:21:00,672254177670729728,11
Ridley,Pug,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,7,This is Ridley. He doesn't know how to couch. 7/10 ,347,953,https://twitter.com/dog_rates/status/672239279297454080/photo/1,2015-12-03 02:21:48,672239279297454080,7
Cal,Beagle,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,9,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 ,231,833,https://twitter.com/dog_rates/status/672222792075620352/photo/1,2015-12-03 01:16:17,672222792075620352,9
Opal,Pug,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,9,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper ,1270,2414,https://twitter.com/dog_rates/status/672205392827572224/photo/1,2015-12-03 00:07:09,672205392827572224,9
Bradley,Cocker Spaniel,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,10,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 ,408,1074,https://twitter.com/dog_rates/status/672169685991993344/photo/1,2015-12-02 21:45:16,672169685991993344,10
Bubba,Pug,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,8,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper ,395,918,https://twitter.com/dog_rates/status/672160042234327040/photo/1,2015-12-02 21:06:56,672160042234327040,8
anonymous,Golden Retriever,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,11,This is just impressive I have nothing else to say. 11/10 ,1253,2578,https://twitter.com/dog_rates/status/672125275208069120/photo/1,2015-12-02 18:48:47,672125275208069120,11
Tuco,Pug,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,9,This is Tuco. That's the toast that killed his father. 9/10 ,395,1063,https://twitter.com/dog_rates/status/672095186491711488/photo/1,2015-12-02 16:49:14,672095186491711488,9
Patch,Toy Poodle,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,11,This is Patch. He wants to be a Christmas tree. 11/10 ,402,1003,https://twitter.com/dog_rates/status/672082170312290304/photo/1,2015-12-02 15:57:30,672082170312290304,11
Lola,Chow,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,10,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable ,4519,9016,https://twitter.com/dog_rates/status/671896809300709376/photo/1,2015-12-02 03:40:57,671896809300709376,10
Mojo,Labrador Retriever,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,11,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup ,618,1415,https://twitter.com/dog_rates/status/671891728106971137/photo/1,2015-12-02 03:20:45,671891728106971137,11
Batdog,Not A Dog,https://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg,11,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog ,1488,3693,https://twitter.com/dog_rates/status/671882082306625538/photo/1,2015-12-02 02:42:26,671882082306625538,11
Brad,Not A Dog,https://pbs.twimg.com/media/CVL-goTWoAEUfhy.jpg,5,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad ,748,1507,https://twitter.com/dog_rates/status/671879137494245376/photo/1,2015-12-02 02:30:43,671879137494245376,5
Mia,Not A Dog,https://pbs.twimg.com/media/CVL6op1WEAAUFE7.jpg,10,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel ,601,1330,"https://twitter.com/dog_rates/status/671874878652489728/photo/1,https://twitter.com/dog_rates/status/671874878652489728/photo/1",2015-12-02 02:13:48,671874878652489728,10
anonymous,Dalmatian,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,13,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup ,3811,7527,https://twitter.com/dog_rates/status/671789708968640512/photo/1,2015-12-01 20:35:22,671789708968640512,13
anonymous,Toy Poodle,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,11,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet ,248,779,https://twitter.com/dog_rates/status/671743150407421952/photo/1,2015-12-01 17:30:22,671743150407421952,11
Oscar,Irish Wolfhound,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,11,This is Oscar. He's ready for Christmas. 11/10 ,819,1534,"https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1",2015-12-01 17:00:19,671735591348891648,11
anonymous,Gordon Setter,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,13,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 ,7931,13679,https://twitter.com/dog_rates/status/671561002136281088/photo/1,2015-12-01 05:26:34,671561002136281088,13
Marley,Not A Dog,https://pbs.twimg.com/media/CVHRIiqWEAAj98K.jpg,10,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 ,658,1444,"https://twitter.com/dog_rates/status/671547767500775424/photo/1,https://twitter.com/dog_rates/status/671547767500775424/photo/1",2015-12-01 04:33:59,671547767500775424,10
JD,Shetland Sheepdog,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,10,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill ",616,1166,https://twitter.com/dog_rates/status/671542985629241344/photo/1,2015-12-01 04:14:59,671542985629241344,10
Baxter,Not A Dog,https://pbs.twimg.com/media/CVHIhi2WsAEgdKk.jpg,8,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet ,436,993,https://twitter.com/dog_rates/status/671538301157904385/photo/1,2015-12-01 03:56:22,671538301157904385,8
Reginald,Pug,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,9,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy ,441,1253,https://twitter.com/dog_rates/status/671536543010570240/photo/1,2015-12-01 03:49:23,671536543010570240,9
Scruffers,Lakeland Terrier,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,9,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers ,319,1010,https://twitter.com/dog_rates/status/671518598289059840/photo/1,2015-12-01 02:38:04,671518598289059840,9
Charlie,Toy Poodle,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,11,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 ,3866,7495,"https://twitter.com/dog_rates/status/671504605491109889/photo/1,https://twitter.com/dog_rates/status/671504605491109889/photo/1",2015-12-01 01:42:28,671504605491109889,11
Pip,Not A Dog,https://pbs.twimg.com/media/CVGjflNWoAEwgrQ.jpg,11,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 ,481,980,https://twitter.com/dog_rates/status/671497587707535361/photo/1,2015-12-01 01:14:35,671497587707535361,11
Julius,Not A Dog,https://pbs.twimg.com/media/CVGbPgrWIAAQ1fB.jpg,8,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 ,516,1073,https://twitter.com/dog_rates/status/671488513339211776/photo/1,2015-12-01 00:38:31,671488513339211776,8
Malcolm,German Shepherd,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,10,This is Malcolm. He just saw a spider. 10/10 ,226,621,https://twitter.com/dog_rates/status/671486386088865792/photo/1,2015-12-01 00:30:04,671486386088865792,10
Tanner,Not A Dog,https://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,11,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 ,325,1193,https://twitter.com/dog_rates/status/671362598324076544/photo/1,2015-11-30 16:18:11,671362598324076544,11
Lou,Miniature Poodle,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,10,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly ,119,508,https://twitter.com/dog_rates/status/671355857343524864/photo/1,2015-11-30 15:51:24,671355857343524864,10
